Unnamed: 0,Tweet Posted Time (UTC),Tweet Content,Tweet Location
537292,06-05-2020,Congress president Sonia Gandhi on Wednesday questioned the government over the criteria it adopted to judge how long the COVID-19-induced lockdown will continue. ,Kerala
537293,06-05-2020,Amazon VP Quits in Protest After Workers Who Raised COVID-19 Concerns Are Fired http://dlvr.it/RW5zxC,Kerala
537294,06-05-2020,What COVID means for the climate - this week's podcast ,Kerala
537295,06-05-2020,Returnees Among 60 New Cases; COVID-19 Tally at 1 777 in AP ,Kerala
537296,06-05-2020,How India can be a world leader in making Covid vaccine and keeping it cheap too https://theprint.in/india/how-india-can-be-a-world-leader-in-making-covid-vaccine-and-keeping-it-cheap-too/414701/ via @ThePrintIndia,Kerala
537297,06-05-2020,Covid-19: IT firms in Kerala to recover only by next year ,Kerala
537298,06-05-2020,Has the PM cares fund been utilized for anything Covid related yet?,Kerala
537299,06-05-2020,#ChinaVirus Chinese coronavirus researcher  37  âon verge of COVID breakthroughâ is shot dead by another Chinese guy in Pittsburgh. What might be the intention? We lost a golden chance to stop the corona menace... ,Kerala
537300,06-05-2020,Covid 19 Stay home stay safe..... ,Kerala
537301,06-05-2020,This is how fortis house presumably fortis Kalyan does it throws patients presumably covid positive out Just hope this video is not true @KDMCOfficial @CMOMaharashtra @BankiMistry @PTI_News @ReutersIndia @FortisMohali @fortis_hospital,Kerala
537302,06-05-2020,Sir You are a senior Advocate. Try to keep the dignity of the profession. U are going more political rather than a legal expert. At least maintain a decorum during this Covid period.,Kerala
537303,06-05-2020,Forest dwellers  another group of invisible people as we discuss poverty of only urban and rural population. The article throws light on their plight. Govts should take inclusive steps #lockdownindia #lockdownextension #lockdownhustle #Covid_19india #COVID2019india,Kerala
537304,06-05-2020,@mkvenu1 because when tried to bring the stranded students in Italy and other parts of country the same government asked to show the covid 19 certificate,Kerala
537305,06-05-2020,What's the logic behind increasing the fuel price when international price is so low? Why a common man in India isn't allowed to get the benefit of fall of prices? Is there any reasonable justification to this!!?!? #petrolpricehike #COVID #economy #CommonSense #India #curious,Kerala
537306,06-05-2020,#RT @Entrepreneur: Amazon VP Quits in Protest After Workers Who Raised COVID-19 Concerns Are Fired | by @michael_kan,Kerala
537307,06-05-2020,Protecting doctors under Epidemics Act is not enough. 5.3 lakh Indians demand a special central law to protect all health workers from violence even after the COVID crisis ends. @AmitShah @PIBHomeAffairs @DrSumitPeriwal http://Change.org/IndiaProtectDoctors #IndiaProtectDoctors,Kerala
537308,06-05-2020,ðð«. ðð¡ð¨ð¨ð©ðð¬ð¡ ððð¢ð§  Associate Director  SPA Global Pvt Ltd & Suresh Kumar Suresh Kumar Kurapaty   Entrepreneur joining us on LetSTalk #IAmWithYou Live on 7th May &amp; 5 PM (IST) on Uncovering Covid Impact . #LetSTalkâ¦ https://www.instagram.com/p/B_1oL6HDi9c/?igshid=3ccbe4jdavgb,Kerala
537309,06-05-2020,And this is called running propaganda when we are struggling with Covid. He is already known for fakes ,Kerala
537310,06-05-2020,India COVID Tally Crossed 46K  Despite One of the Longest Lockdowns ,Kerala
537311,06-05-2020,Well  a doctor friend of mine was under isolation for some time since their hospital did have a covid patient. Not sure if they treated that patient there or just diagnosed. It is a private hospital in Kochi  not taking names.,Kerala
537312,06-05-2020,The team at Aarogya Setu app on Wednesday stressed that no personal information of any user has been proven to be at risk and no data or security breach has been identified in the #COVID-19 contact tracing app.,Kerala
537313,06-05-2020,Odisha reported its second #COVID-19 fatality on Tuesday night after a 77-year-old man died due to the disease in Bhubaneswar  health and family welfare department officials said.,Kerala
537314,06-05-2020,Remdesivir Drug Helps COVID-19 Patients Recover Quickly: Report ,Kerala
537315,06-05-2020,Answer this pop quiz before the webinar to get set for the talk on âManaging Anxiety During COVID-19: Preparing for the Futureâ  by Dr. Shilpa Ashok Pandit. Click here: https://forms.gle/kdbttjXniv6EfzzU9 Join the webinar on: https://bit.ly/managing-anxiety-webinar 12:00 - 1:00 PM  6th May 2020,Kerala
537316,06-05-2020,When the state and centre documents repeatedly say that a particular area is covid free this app say there are 'users' diagnosed positive in the area. This is very confusing? Whom should the public believe?,Kerala
537317,06-05-2020,Time is good we can hide it's hazardous impact behind Covid-19,Kerala
537318,06-05-2020,Govt can provide PPEs people fighting covid in the frontline.,Kerala
537319,06-05-2020,IMPORTENT MESSAGE:Covid-19 pandemic has taught many life lessons. One of them being taking the traditional path.Kerala Khadi board produced over 1 lakh face masks from pure cotton following the government direction./A Sanesh @xpresskerala @NewIndianXpress #coronavirusinindia,Kerala
537320,06-05-2020,Close to the finishing line for vaccine and drug for COVID? Time to plan the logistics of clinical validation  scale up  production  marketing  pricing etc just as critical. Guestimates of prices for Remdesivir of Gilead in the range of 1000 - 4500 are frighteningly high,Kerala
537321,06-05-2020,Shopify launches post-COVID POS  Yelp rolls out omnichannel tools for SMBs https://searchengineland.com/shopify-launches-post-covid-pos-yelp-rolls-out-omnichannel-tools-for-smbs-334114#.XrI2fdTCUzw.twitter via @sengineland,Kerala
537322,06-05-2020,This is really heartbreaking. While #Kerala saw only 3 Covid deaths  the number of Keralites died in overseas countries is nearing 100. @Kiran_519 finds most deaths in Gulf and the US. https://www.newindianexpress.com/states/kerala/2020/may/06/limited-medical-facilities-abroad-take-nrks-covid-death-toll-to-93-2139664.html via @NewIndianXpress,Kerala
537323,06-05-2020,PM Care or PM Dosen't Care ? its citizens during COVID #covidindia,Kerala
537324,06-05-2020,âDangerousâ: Private lab in Kolkata conducts Covid-19 tests  FIR filed - india news - Hindustan Times ,Kerala
537325,06-05-2020,Premji again. Wipro To Convert Pune IT Facility Into 450-Bed COVID-19 Hospital By May 30 #azimpremji,Kerala
537326,06-05-2020,COVID-19 Tracing: How the Kerala Media Missed the Chance to Properly Debate Privacy ,Kerala
537327,06-05-2020,Though 85-year-old Veerankutty of Malappuram and 73-year-old Padmanabhan of Kollam died in the hospital where they were undergoing COVID-19 treatment  officially  they died of âcardiac arrestâ. #covid19kerala #coronaviruskerala,Kerala
537328,06-05-2020,This is why the efforts of the Central and State governments to maintain a nationwide lockdown  to enforce norms of physical distancing and to restrict movement  have been met with support.,Kerala
537329,06-05-2020,[B2B e-commerce portal - India] Noticed small spike in traffic. (Comparing with previous day) Previous 3 weeks there was dip in traffic due to country lockdown - search trend was also less) But Today we lost featured snippet for certain keywords (Price list table fs) ,Kerala
537330,06-05-2020,8 Vandevi Hing bottles #vandevihingcontesttime #Laxminarayan #Kinjinfoods #Quarantinecontest #lockdown,Kerala
537331,06-05-2020,Ready #ExcellenceLIVE #Contests #Giveaway #TaiwanExcellence #QuarantineLife #Lockdown,Kerala
537332,06-05-2020,Charistmas 2020. If the lockdown ends soon,Kerala
537333,06-05-2020,Lockdown is extended only in papers. In reality  almost everything is getting back to normal (except in containment zones).,Kerala
537334,06-05-2020,Typo : Read March 29 in the thread as April 29.(losing sense of days and months during lockdown)****,Kerala
537335,06-05-2020,LOCKDOWN BJP.,Kerala
537336,06-05-2020,There is Covid lock down in most parts of the world  But there is no lock down for a few. The terrorists still find it necessary to strike and kill in Kashmir  Yemen. There are coup attempts and scams. There are crimes against women. World wonât or canât change is it not?,Kerala
537337,06-05-2020,Cases @Lockdown #keralapolice #corona #covid19 #BreakTheChain #SocialDistancing #PoliceCommissionerateKochi @TheKeralaPolice,Kerala
537338,06-05-2020,This lockdown has made video calling a lot less awkward.,Kerala
537339,06-05-2020,Lockdown and silence of the town. #COVID19 Days #Corona Days,Kerala
537340,06-05-2020,Your internet speed @VodafoneIN is pathetically slow for many days ever since the lockdown had begun. Please do something about it ,Kerala
537341,06-05-2020,I lost three kilos in lockdown ,Kerala
537342,06-05-2020,BBC News - Coronavirus lockdown: India jobless numbers cross 120 million in April ,Kerala
537343,06-05-2020,BBC News - Coronavirus: Most Africans 'will go hungry in 14-day lockdown' https://www.bbc.com/news/world-africa-52557464 More than two-thirds of people surveyed in 20 African countries said they would run out of food and water if they had to stay at home for 14 days.,Kerala
537344,06-05-2020,First flight with Indians from abroad after COVID-19 lockdown to land in Kerala tomorrow. One flight from Abu Dhabi and another from Dubai.,Kerala
537345,06-05-2020,The world is getting ready for #remoteworkrevolution post lockdown and #innerspacecoworking is ready with our state-of-the-art facility with all the safety procedures in place. Book your desk Today by dialing +919048954444. #PostCovid19 #coworkingspace #kochi #Kerala,Kerala
537346,06-05-2020,Congress president Sonia Gandhi on Wednesday questioned the government over the criteria it adopted to judge how long the COVID-19-induced lockdown will continue. ,Kerala
537347,06-05-2020,#AlluArjun top 5 movies that will keep you entertained during this lockdown... ,Kerala
537348,06-05-2020,What's After May 17? Congress Questions Modi Government's Post-Lockdown Strategy. ,Kerala
537349,06-05-2020,OKarnataka's Rs 1 600-Crore Lockdown Relief  Rs 5 000 For Dhobis  Barbers - NDTV ,Kerala
537350,06-05-2020,As a masterstroke  Lockdown 3.25 will b implemented.,Kerala
537351,06-05-2020,No worries about your treatments during the lockdown. You can consult your doctor online through simple steps. Download and install the Aster eConsult App from Google Play / App Store. Google Play: https://tinyurl.com/ydbhxln8 / App Store : https://tinyurl.com/ybceastl #astermedcity,Kerala
537352,06-05-2020,.@drharshvardhan Provide Mobile Dispensaries &amp; Health-camps as an Essential Services for Basic Healthcare during the Lockdown #MobileDispensaries - Sign the Petition! http://chng.it/ChcYMnXp via @ChangeOrg_India,Kerala
537353,06-05-2020,They all are jobless even before the lockdown and victims of fraudulent agents. More people are joining the already congested camp. All of them are Keralites. Request Kind intervention. @CMOKerala @NorkaRoots @ShashiTharoor @vijayanpinarayi,Kerala
537354,06-05-2020,Kerala suffered loss worth Rs 70 000 crore ($9.31B) in 40 days of lockdown. https://www.newindianexpress.com/states/kerala/2020/may/05/covid-19-and-lockdown-may-cost-kerala-economy-rs-1-lakh-crore-2139215.html via @NewIndianXpress,Kerala
537355,06-05-2020,Lockdown applied to everyone except him and his mistress ,Kerala
537356,06-05-2020,Take the example of my state Kerala. Here the govt sells alcohol through beverage outlets. On normal days  even before lockdown  you can always find long queues. Perfect setting for virus transmission. Or else govts must take steps to deliver alcohol at home  like food delivery.,Kerala
537357,06-05-2020,âà´¸àµà´àµà´·àµà´®à´â - Lockdown Short Film (3 min) https://youtu.be/zr6_wcBAFjc #lockdowneffect #shortfilm #lockdown ,Kerala
537358,06-05-2020,âà´¸àµà´àµà´·àµà´®à´â - Lockdown Short Film... On YouTube: ,Kerala
537359,06-05-2020,#UnlockingTheLockdown. Let's Stay Positive and Fight Against this Pandemic Together. #VarmaHomes #lockdown #StayPositive #StaySafe #FightAgainstCorona #COVID19,Kerala
537360,06-05-2020,Kerala: Beware  snakes donât have any lockdown http://toi.in/r7p2da14,Kerala
537361,06-05-2020,Kerala: Beware  snakes donât have any lockdown http://toi.in/r7p2da14,Kerala
537362,06-05-2020,@CPHydCity To PS  and meet the CI Muthu at Jubilee Hills PS  He is giving all rest of the bikes and stopped our bike  please kindly help us with your great heart because of lock down we are struggling more we are daily labour with out we can't move any we,Kerala
537363,06-05-2020,Speaker name is Alok B. Nandi. Heavy check mark #motivation #newpodcast #designcollege #lockdown @AvantikaUniv,Kerala
537364,06-05-2020,States get a high as curbs ease: Booze sales trickle into empty coffers #Liquor #Lockdown #COVID19,Kerala
537365,06-05-2020,#AmalaPaul hosts house party on brother's birthday amid lockdown... ,Kerala
537366,06-05-2020,With clear roads in lockdown  the urge to press the accelerator is irresistible for some. No wonder  fatal road accidents continue. Via @anilkumartcym #Kerala https://www.newindianexpress.com/cities/kochi/2020/may/06/lockdown-fails-to-put-brakes-on-road-mishaps-as-vrooming-goes-unabated-2139656.html via @NewIndianXpress,Kerala
537367,06-05-2020,Can u tell exact covod 19 positives in India we have capability 4 testing only those with symptoms T asymptomatic ones could be multiples of lakhs don't think lockdown has achieved much other than demonetizing t economy especially t poor as was with black money,Kerala
537368,06-05-2020,CBDT TA CAG RAJASTHAN #LDC2018 #DSSB ASST SUPDT And many other released offer letter appointment letter during #lockdown @irvpaswan ji.. . Help us . #FCI_Release_AG3_Appointment_Letter,Kerala
537369,06-05-2020,If you are missing the TOI's print edition in the #lockdown   click here to read the TOI epaper and your city edition https://epaper.timesgroup.com/Olive/ODN/TimesOfIndia/##Lockdown3 #KeralaFightsCorona #StayHomeStaySafe #CautionYesPanicNo #CoronavirusOutbreak,Kerala
537370,06-05-2020,Onmanorama compiles a list of essential and other services available in the state to see you through the lockdown. #covid19kerala #coronaviruskerala,Kerala
537371,06-05-2020,#COVID19: #Lockdown extended in #Telangana till May 29,Kerala
537372,06-05-2020,It should have been done immediately on imposing the Lockdown in Mar.,Kerala
537373,06-05-2020,Nothing wrong in congratulating journalists who win the prestigious Pulitzer prize. It'll be good to remember that the jury for such rewards comprise of eminent people. Anyway aren't we aware that J&K was under complete Lock down with internet cut off  leaders arrested &amp; jailed?,Kerala
537374,06-05-2020,Kerala notifies guidelines for extended lockdown http://dlvr.it/RW4vGt,Kerala
537375,06-05-2020,Will hunger kill more of our ppl than Corona in India.Lakhs of Domestic workers r still out of work.Rickshaw drivers shop helpers construction workers none get paid for d lockdown period. There is severe hunger in slums BPL families. Only central &amp; state govt employees get paid.,Kerala
537376,06-05-2020,Broadly  technology has been invoked at three levels. First  in creating a list of persons suspected to be infected with COVID-19; second  in deploying geo-fencing and drone imagery to monitor compliance by quarantined individuals; and third  through the use of AarogyaSetu.,Kerala
537377,06-05-2020,Today we live in the midst of a grave public health crisis. There is little doubt that the government is best placed to tackle the COVID-19 pandemic. Doing so requires it to take extraordinary actions.,Kerala
537378,06-05-2020,The governmentâs technology solutions to fight COVID-19 do not meet minimum legal requirements In his now-legendary dissenting judgment  delivered at the height of Indira Gandhiâs Emergency  Justice H.R. Khanna  invoking Justice Brandeis of the U.S.,Kerala
537379,06-05-2020,https://youtu.be/AsGJIVgPviQ RM players undergo COVID-19 virus test #Realmadrid #football #covid19 #test #medical,Kerala
537380,06-05-2020,https://youtu.be/AsGJIVgPviQ Real Madrid players undergo COVID-19 virus test,Kerala
537381,06-05-2020,There is a demand for almost all things related with COVID-19 and we have the best of those products to meet those needs both at home and abroad  but our export polices do not permit the export of such items. If not now  then when????,Kerala
537382,06-05-2020,From where @IndiaToday gets its Covid19 Figures? When total is 53 000 U R telling it's nearing 50 000! India's Covid-19 tally nears 50 000!? https://www.covid19india.org/ @aroonpurie @sardesairajdeep @rahulkanwal @ShivAroor @jamewils @arvindgunasekar https://www.indiatoday.in/india/story/india-s-covid-19-tally-nears-50-000-lockdown-3-0-day-2-sees-huge-case-spike-in-maharashtra-gujarat-1675181-2020-05-07,Kerala
537383,06-05-2020,Thank you #COVID19 For letting know our politicians there are millions of poor migrants  daily wage earners in #India #corona #COVID19India,Kerala
537384,06-05-2020,Stay calm stay focused... we shall over come... stay safe ... together we build new world #NarendraModi #COVID19 @PMOIndia,Kerala
537385,06-05-2020,Any chance this could happen with #COVID19? https://www.statnews.com/2017/11/02/dengue-second-infection/ @florian_krammer @mlipsitch,Kerala
537386,06-05-2020,All time high of 771 #COVID19 cases in #TamilNadu! Today ! Total cases in TN goes up to 4829,Kerala
537387,06-05-2020,Passengers who are found to be symptomatic shall be subjected to detailed medical examination to see the need for hospitalisation. If not found necessary  they will also be allowed to proceed along with others to the institutional facility #COVID19 #evacuation #Kerala,Kerala
537388,06-05-2020,All passengers shall be asked to download Arogya Setu app on their mobile phones and submit forms of undertaking  as directed by Government of India. On arrival at the airport& seaport  health department will conduct check for symptoms attributable to #COVID19 #evacuation #Kerala,Kerala
537389,06-05-2020,I just heard the news  internet and calling service have been cut in #Kashmir. Amidst of #COVID19 ?? What's happening?? When we sit and tweet here an entire region has lost connection with the outer world!,Kerala
537390,06-05-2020,Norka-Roots to share passenger manifest from MEA/Indian missions with #Kerala Disaster Management Authority &amp; District Collectors. DCs shall sort the manifest &amp; ascertain the number of returnees likely to be quarantined in their respective districts  says GO #evacuation #COVID19 ,Kerala
537391,06-05-2020,Lawsuits Against China Escalate Covid-19 Blame Game With U.S. http://dlvr.it/RW7GBG @porinju @RakJhun,Kerala
537392,06-05-2020,Elderly person above 75 years old and children below ten years  who are coming from abroad  will be permitted to go home  says @CMOKerala Govt. See the order. #SOS #Quarantine #COVID19 @NewIndianXpress,Kerala
537393,06-05-2020,Probably Covid19 is a turning point to many to change lifestyle  especially the food habits! ,Kerala
537394,06-05-2020,One thing is sure  @narendramodi has a definite economic plan for post #COVID19. It's not as if some so called experts tweets. One thing more  the days of Harvard - @IMFNews - @WorldBank guys in Indian economic scheme is over too. So leave it to Govt. It has a team. @FinMinIndia,Kerala
537395,06-05-2020,Coronavirus vaccine update / COVID-19 cure  treatment news: Italy claims to develop first COVID-19 vaccine: Here is the current status of all the potential coronavirus vaccines ,Kerala
537396,06-05-2020,Malayalees from other states who are now stranded in Kerala can travel back as soon as they get permission from the states where they need to go. Passes will be issued for their travel  Mr Vijayan told the media #COVID19 #Kerala,Kerala
537397,06-05-2020,If they are negative  they will be sent home for an additional seven days of quarantine while positive cases will be shifted to hospitals for treatment. Pregnant women and small children coming from abroad and other states will be quarantined at their homes #COVID19 #Kerala,Kerala
537398,06-05-2020,Among those arrived  most are from Karnataka and Tamil Nadu and some from Maharashtra. Malappuram and Palakkad districts saw the highest number of arrivals. Those coming from hotspot areas will have to spend a week in a govt quarantine centre and then tested #COVID19 #Kerala,Kerala
537399,06-05-2020,A total of 6 802 Keralites from other states have so far reached #Kerala. As many as 2 03 189 persons have registered through the Covid Jagratha Portal. 69 108 have applied for pass and 38 862 passes have been issued #COVID19,Kerala
537400,06-05-2020,Good decision. Will be hectic for returnees  but warranted given the circumstances. #COVID19 #keralafightsCorona,Kerala
537401,06-05-2020,There are 1 177 students from Kerala in these four states - 723 in Delhi  348 in Punjab  89 in Haryana and 17 in HP. Kerala CM has written to the CMs of these states to facilitate their travel  and specifically to the Delhi CM to arrange for trains to #Kerala #COVID19,Kerala
537402,06-05-2020,Simultaneously  efforts are under way to bring stranded Malayali students in Punjab  Haryana and Himachal Pradesh to Delhi and then transport them to Kerala by special non-stop trains #COVID19 #Kerala,Kerala
537403,06-05-2020,DIG-level police officers have been assigned to supervise security of the 4 international airports in #Kerala and the Cochin Port where evacuees are slated to arrive in the coming days #COVID19,Kerala
537404,06-05-2020,First two evacuation flights from the UAE are scheduled to land at Kochi and Kozhikode tomorrow night. But CM Pinarayi Vijayan@in his evening press briefing said he hadnât heard from PM Modi on #Keralaâs demand for mandatory pre-boarding #COVID19 test for evacuees THREAD,Kerala
537405,06-05-2020,The Case fatality rate (CFR) of West Bengal as of today stands at 8.2%. It has one of the lowest number of #COVID19 tests performed in the country. Cases are being missed and hence CFR is erroneously high. CFR = deaths/cases. So if cases arenât identified  it becomes high.,Kerala
537406,06-05-2020,"Chinmaya Vishwavidyapeeth and Centre for Public Policy Research collaborate to bring you ""Resisting the Covid19 Pandemic: How effective is the International Health Regulations 2005?"" - A discussion  on 8th May 2020. #ChinmayaVishwavidyapeeth #University #Webinar #COVID19 1/4 ",Kerala
537407,06-05-2020,Future Consumer Index: How COVID-19 is changing consumer behaviors ,Kerala
537408,06-05-2020,Testing is based on contact tracing of covid-19 patients in areas not impacted by community transmission. Kerala initially had the highest no of tests conducted per million resulting in better infection control. Now there are lesser positive cases hence lesser number of tests.,Kerala
537409,06-05-2020,Cases @Lockdown #keralapolice #corona #covid19 #BreakTheChain #SocialDistancing #PoliceCommissionerateKochi @TheKeralaPolice,Kerala
537410,06-05-2020,Tests are performed based on extensive contact tracing on covid-19 patients Kerala topped initially in number of samples tested per million in the country effectively finding the positive cases and thereby curbing the infection. Less cases now hence the declining number of tests.,Kerala
537411,06-05-2020,You only give thousands of appologies for your extreme inefficiency. I think @Flipkart is waiting for my sanitizer order to be delivered right after a vaccine for Covid-19 is discovered. I am cancelling my order today. Please don't waste time of the people like this. #Annoyed,Kerala
537412,06-05-2020,Getting to know each other through kindness and innovation in the midst of COVID-19 ,Kerala
537413,06-05-2020,#CPPRLiveWebinar @RaymondVickery discussing US presidential elections &amp; global political order amid #COVID19 #webinars,Kerala
537414,06-05-2020,Lockdown and silence of the town. #COVID19 Days #Corona Days,Kerala
537415,06-05-2020,These prolonged #COVID19 PCR positives are a problem. Day 43 and still +ve. What do you do in such a case? Even if itâs non infectious RNA being picked up  do you discharge or wait? @InfectiousDz @KrutikaKuppalli @angie_rasmussen,Kerala
537416,06-05-2020,Sharekhan: 1st Package to Help Investors Manage During COVID-19 ,Kerala
537417,06-05-2020,#COVID19 Update | May 06  2020 0 new cases 7 recoveries in the state today. 6 from Kottayam and 1 from Pathanamthitta. Now 30 persons recovering from COVID 19 in the state. Till now 502 persons were infected in state till now. 6 districts Cov free #Kerala #CoronaVirus,Kerala
537418,06-05-2020,Join #CPPRLiveWebinar series on May 07 at 4:00pm IST. We have @RaymondVickery  leading author &amp; advisor on #US India relations &amp; @gazihassan. They will discuss US Presidential Elections &amp; Global Political Order amid #COVID19. Register with info@cppr.in. @CSISIndiaChair @CSIS,Kerala
537419,06-05-2020,Piramal Swasthya Attends Over 2.5 Lakh Calls on COVID-19 ,Kerala
537420,06-05-2020,Beware of Cyber Frauds #keralapolice #corona #covid19 #BreakTheChain #SocialDistancing #PoliceCommissionerateKochi,Kerala
537421,06-05-2020,Covid-19: In-situ construction bring hopes back for workers in Delhi ,Kerala
537422,06-05-2020,Take a close look   then you can understand . 7.1 @LoveNokiaBlog  @NokiaFanss #tuesdayvibes #COVID19 #beautiful #nature #IndiaFightsCorona #Nokia #shotonnokia #love #FeedTheNeedy @nokia @NokiaMobile @NokiamobileIN ,Kerala
537423,06-05-2020,#COVID19 Feb:3 Week 1:19 Week 2:30 Week 3:130 Week 4:124 Week 5:68 Week 6:26 Week 7:58 Week 8:42 Week 9: May 3:0 May 4:0 May 5:3 May 6:0(Cure 7) Total cases:-502 Recovery:-469 Death:-4 + Ve Cases:-30 #keralafightsCorona,Kerala
537424,06-05-2020,Kerala-127 days of #COVID19 New case - 0 Negative - 7 (Kottayam-6  Pathanamthitta-1) Total cases- 502 Active cases- 30 Total Quarantine- 14670 Home Quarantine- 14402 Hospital Quarantine-298 Admitted to the hospital-58 Sample sent-34599 @NewIndianXpress @xpresskerala,Kerala
537425,06-05-2020,No new cases reported today!! #Kerala #CoronaVirusUpdate #Covid19 ,Kerala
537426,06-05-2020,Kerala Covid 19 Updates #Covid19 #covid19india #corona #coronaindia #coronakerala #kochi #covidupdates #viakochi #kochiupdates #ernakulam,Kerala
537427,06-05-2020,First flight with Indians from abroad after COVID-19 lockdown to land in Kerala tomorrow. One flight from Abu Dhabi and another from Dubai.,Kerala
537428,06-05-2020,No new #COVID-19 cases from #Kerala on Wednesday  7 recover,Kerala
537429,06-05-2020,Another day without new COVID-19 cases in Kerala. No new hotspots declared. ,Kerala
537430,06-05-2020,Breaking : No #COVID19 cases in #Kerala today !!! 7 cases have recovered. #CoronaUpdatesInIndia,Kerala
537431,06-05-2020,Another ZERO #COVID19 day for #Kerala while 7 patients have recovered from the disease  says CM Pinarayi Vijayan. Only 30 patients under treatment now,Kerala
537432,06-05-2020,Science is going to take a long time to catch up even with #Covid19 playing catalyst ,Kerala
537433,06-05-2020,Godrej Locks Supports the Fight Against COVID-19 ,Kerala
537434,06-05-2020,It tells everything...!! Football turfs now turned a place for drying coconut. But we will comeback. #lockdownindia #Corona #COVID19 #football,Kerala
537435,06-05-2020,Covid-19 and the dehumanisation of Muslims | @zoyarasul,Kerala
537436,06-05-2020,COVID-19 set to cause deaths of lakhs of TB patients https://www.deccanherald.com/science-and-environment/covid-19-set-to-cause-infection-death-of-lakhs-of-tb-patients-in-india-834125.html @deccanherald,Kerala
537437,06-05-2020,Congress president Sonia Gandhi on Wednesday questioned the government over the criteria it adopted to judge how long the COVID-19-induced lockdown will continue. ,Kerala
537438,06-05-2020,AirIndia pilots & cabin crew of the first batch of evacuation flight from the Middle East got trained in infection control at the Govt Medical College  Ernakulam. They were also tested for #COVID19 #Kerala #Airindia #evacuation,Kerala
537439,06-05-2020,Amazon VP Quits in Protest After Workers Who Raised COVID-19 Concerns Are Fired http://dlvr.it/RW5zxC,Kerala
537440,06-05-2020,Returnees Among 60 New Cases; COVID-19 Tally at 1 777 in AP ,Kerala
537441,06-05-2020,Covid-19: IT firms in Kerala to recover only by next year ,Kerala
537442,06-05-2020,A good example of a lack of #Covid19 preparedness to handle the load #testing #performancetesting #qualityassurance,Kerala
537443,06-05-2020,Covid 19 Stay home stay safe..... ,Kerala
537444,06-05-2020,Doha-Kochi evacuation flight for Thursday rescheduled to Saturday. Just one flight  from Abu Dhabi  will land with evacuees at Cochin International Airport tomorrow. Arrival time is 940 pm #COVID19 #evacuationplan #Kerala,Kerala
537445,06-05-2020,@mkvenu1 because when tried to bring the stranded students in Italy and other parts of country the same government asked to show the covid 19 certificate,Kerala
537446,06-05-2020,#RT @Entrepreneur: Amazon VP Quits in Protest After Workers Who Raised COVID-19 Concerns Are Fired | by @michael_kan,Kerala
537447,06-05-2020,We don't understand the very logic of this crazy suggestion from @MoHFW_INDIA Remember we have insisted #COVID19 negative certificates from Govt approved labs for the people who travelled from/visited Italy or South Korea from 10.03.20 travel Advisory No7@CMOKerala @PMOIndia,Kerala
537448,06-05-2020,Keep going back to this #Podcast via â¦@SamHarrisOrgâ© thanks for getting â¦@harari_yuvalâ© back on #MakingSense #Covid19. ,Kerala
537449,06-05-2020,2/ Barring a few exceptions  we have seen almost all states rising up to the occasion & tackling the #COVID19 crisis in the best possible way. What the center had to do was give in more autonomy &amp; resources for the states to chalk out their plans.,Kerala
537450,06-05-2020,1/ #COVID19 has thrown in the biggest question on the federal system with a strong center.Central government has resorted to excessive centralisation of resources &amp; the buck has been passed on to the state governments &amp; citizens without resources to sustain. #coronavirusinindia,Kerala
537451,06-05-2020,#Propaganda and #Results #GujaratModel :-( #Covid19 - when will we realise that we need to learn to separate #Wheat from Chaff when it comes to #Pseudoscience stuff in the name of #Science via #Prevention against a Virus #SarsCov2,Kerala
537452,06-05-2020,#UnlockingTheLockdown. Let's Stay Positive and Fight Against this Pandemic Together. #VarmaHomes #lockdown #StayPositive #StaySafe #FightAgainstCorona #COVID19 ,Kerala
537453,06-05-2020,What if like the UK did in the initial stage before it took a U turn  the USA is trying the ânaturally acquired Herd immunityâ against #COVID19 without expressly calling it that? I can see no other explanation for this. @V2019N @InfectiousDz,Kerala
537454,06-05-2020,The team at Aarogya Setu app on Wednesday stressed that no personal information of any user has been proven to be at risk and no data or security breach has been identified in the #COVID-19 contact tracing app.,Kerala
537455,06-05-2020,Odisha reported its second #COVID-19 fatality on Tuesday night after a 77-year-old man died due to the disease in Bhubaneswar  health and family welfare department officials said.,Kerala
537456,06-05-2020,Remdesivir Drug Helps COVID-19 Patients Recover Quickly: Report ,Kerala
537457,06-05-2020,Uncertainty glooming over Indian Tourism business. India will survive Covid19 but not sure if we can without jobs. Save Tourism industry and millions of workers like me. #savetourismjobs @FinMinIndia @PMOIndia @narendramodi @nsitharaman @PiyushGoyal @NITIAayog @tourismgoi,Kerala
537458,06-05-2020,Kerala #covid19 graph. . #keralafightsCorona #keralamodel @CMOKerala @shailajateacher @drthomasisaac @KeralaHealth many thanks to our health care staff for making the state safe. ,Kerala
537459,06-05-2020,Uncertainty glooming over Indian Tourism business. India will survive Covid19 but not sure if we can without jobs. Save Tourism industry and millions of workers like me. #savetourismjobs @FinMinIndia @PMOIndia @narendramodi @nsitharaman @PiyushGoyal @NITIAayog @tourismgoi,Kerala
537460,06-05-2020,âHey kids  I have to pause this zoom class real quick  cuz thereâs an unruly crowd in the nearby liquor storeâ. I dunno if this is sad or hilarious. What has this virus brought us to? #COVID19 @InfectiousDz @V2019N ,Kerala
