Unnamed: 0,Tweet Posted Time (UTC),Tweet Content,Tweet Location
303978,28-04-2020,Could you please talk about the lives of rescued girls during the #lockdown? How has the lockdown affected their healing and the rehabilitation process? #sextrafficking,Rajasthan
303979,28-04-2020,I am not gonna pay revise bill untill this matter get resolved. Also won't pay late fees in this situation of lockdown. Pls support Complaint registered #210433069078 at bijlimitra,Rajasthan
303980,28-04-2020,We are unemployed and helpless. In this lockdown period everyone had a loss so do we. We want the rent for the lockdown period to be waived off and want the government to make sure of it by releasing guidelines for all the landlords. Please help! #NoRoomRent @ashokgehlot51,Rajasthan
303981,28-04-2020,Opening the chat  what organizational  managerial  and simply human lessons can we learn from your stories told via #voicesfromthefield during this #lockdown?,Rajasthan
303982,28-04-2020,Nice way to keep players engaged during lockdown and also contibuting to the nation. Me and friends will join this too ! #CheckmateCOVID,Rajasthan
303983,28-04-2020,#NoRoomRent @ashokgehlot51 @SachinPilot @Govind #NoRoomRent Sir  We are belonging to middle class families and our all family income sources have closed in this lockdown period. Now it becomes very difficult to pay rent. So please bring an order regarding exemption room rent.,Rajasthan
303984,28-04-2020,"Sharaab se darr nahi lagta sahab  police ki maar se lagta hai. Stay home  stay safe so that when lockdown ends you can go ""all out"" https://www.instagram.com/p/B_hkWUZjkiZSh-3HZP5JG-7n-s3mvkxzdCFY7w0/?igshid=181rqv6jpfn3w",Rajasthan
303985,28-04-2020,This is the best thing I've seen since the lockdown! Amazing work @CP_PANCHKULA,Rajasthan
303986,28-04-2020,Lockdown 3.0,Rajasthan
303987,28-04-2020,A recent notice announced to hold personal hearings (online) that could not be held physically due to COVID-19 lockdown #covid19 #coronavirus #GSTApp #gstcouncil,Rajasthan
303988,28-04-2020,Dear @TheOfficialSBI   Is there any effect of lockdown on new account opening ??,Rajasthan
303989,28-04-2020,The sunset is lifeâs way of saying âGood job  you survived today  hereâs something pretty.â â Unknown Lets Trend this : #sunsettwitter #SunsetTrip #Corona #Quarantine #COVID #COVID19 #lockdown #Indian #SaffronTwitter #NaturePhotography #nature #SanghiTwitter,Rajasthan
303990,28-04-2020,@YourStoryCo presents the authored article of Mr. Lokendra Singh Ranawat  CEO of #WoodenStreet on how India will rise up to the economic challenge https://yourstory.com/2020/04/indian-economy-post-covid-19-positive-outlook #yourstory #covid #corona #econo,Rajasthan
303991,28-04-2020,Do you think lockdown will be extended? . #lockdown3.0 #LockdownEnd #Covid19India #COVID19Pandemic #arnabgoswami #indianpoll,Rajasthan
303992,28-04-2020,*Lockdown ends* Doctors to couple: ,Rajasthan
303993,28-04-2020, [LIVE] Coronavirus Pandemic: Real Time Counter  World Map  News https://youtu.be/h1nk1PT6G5c #lockdown #IndiaFightsCorona #CoronaVirus #CoronaIndia #IndiaSave #Zoomnews #Covid19 #news,Rajasthan
303994,28-04-2020,Ab lockdown me thode mil rahe honge aapko,Rajasthan
303995,28-04-2020,@ashokgehlot51 @GovindDotasraIf @DrRPNishank @PMOIndia Hon'ble Sir Pvt schools are openly flouting the request of the HRD Minister by imposing a fee hike on parents during the lockdown. Please issue clear orders so that schools fall in line.,Rajasthan
303996,28-04-2020,Studying in lockdown even after knowing that exams may get cancelled due to Corona. #caexams,Rajasthan
303997,28-04-2020,Last night tak bahut khush tha ki Lockdown hatega jald hi Tabhi aaj morning me Corona infected mil gya piche mohalle me ,Rajasthan
303998,28-04-2020,"Ando ke anuplabdhata ke karan mujhe apne flatmate ka sir ""anda"" bnana pd gya.. @urbancompany_UC either u gift me a tray full of eggs or I'm gonna conquer your market before u overcome the lockdown effect.. #barber_of_the_day #lockdowneffect",Rajasthan
303999,28-04-2020,Lockdown free time photography it's my pession .. our neture is very beautiful ... Just realised .... Beauty all around of you . . #beauty #meenasmaj #meenaji #neture #flowers #picoftheday #picarts #photographyâ¦ https://www.instagram.com/p/B_heRbqDeat/?igshid=11sffn4vhtyy8,Rajasthan
304000,28-04-2020,For patients who need opinion or consultation in this lockdown scena..For more info visit...http://www.renovaskinclinic.in/latest-update/for-patients-who-nee/382?utm_source=twitter,Rajasthan
304001,28-04-2020,We've all been here  especially during this #lockdown fridge door open  aimlessly staring at the food choices in front of us . We're not really hungry  but eating seems like a good way to pass the time. Soundsâ¦ https://www.instagram.com/p/B_heFLepyLM/?igshid=14zona38x9ae9,Rajasthan
304002,28-04-2020,As part of ITC's partnership with NITIAAYOG for Aspirational district programme  ITC and its partner IIRD has facilitated in providing employment to 176 poor families under MGNREGS during the lockdown in Jaisalmer dist. @NITIAayog and with Aspirationaldistrict and ITC,Rajasthan
304003,28-04-2020,How people found space for murder during lockdown ,Rajasthan
304004,28-04-2020,As part of ITC's partnership with NITIAAYOG for Aspirational district programme  ITC and its partner IIRD has facilitated in providing employment to 176 poor families under MGNREGS during the lockdown in Jaisalmer dist. @ITCCORPCOM and with Aspirationaldistrict and NITIAAYOG.,Rajasthan
304005,28-04-2020,Pic of the lockdown &amp; social distancing   hats off !!! Laudable #NationFirst,Rajasthan
304006,28-04-2020,If lockdown continues  the barber will be jobless.,Rajasthan
304007,28-04-2020,Sir please tell we should follow the #lockdown or not. Some #NonEssential garments house are open so is they get permission?? If something happens who will be responsible?? @AmitShah @PMOIndia @moayush Rajasthan COVID Analytics Dashboard,Rajasthan
304008,28-04-2020,@XiaomiIndia I purchased mobile on 4th April 19 and wanted to service it. But due to lockdown.. It didn't happened.. Now what can i do...,Rajasthan
304009,28-04-2020,This video made me emotional & tears rolled down Panchkula Police surprised a senior citizen living alone today by wishing him Happy Birthday Retired Colonel broke down by this gesture. #lockdown is showing many sides of human emotions from everywhere ,Rajasthan
304010,28-04-2020,Pending CBSE Board Exams After Lockdown: Education Minister Read more at- https://bit.ly/3cY4h0X #elearning #StayHomeStaySafe #CoronaLockdown #Students #education #schoolnews #edtech #COVID19,Rajasthan
304011,28-04-2020,5 education updates by HRD Minister from his Twitter live interaction during Covid-19 lockdown Read more at- https://bit.ly/3aETJSI #elearning #StayHomeStaySafe #CoronaLockdown #Students #education #schoolnews #edtech #COVID19,Rajasthan
304012,28-04-2020,Covid-19 Lockdown: Schools  colleges likely to remain closed after May 3  Read more at- https://bit.ly/2ScuPne #elearning #StayHomeStaySafe #CoronaLockdown #Students #education #schoolnews #edtech #COVID19,Rajasthan
304013,28-04-2020,#Haryana | Panchkula Police surprise Karan Puri  a senior citizen in Sector 7  on his birthday  amid #COVID19 #lockdown. #IndiaFightsCornona #CoronavirusOutbreak #StayHome,Rajasthan
304014,28-04-2020,Approx 4000 view of todays GST Workshop on Panel discussion on queries by the participants. Panelist :- Adv ( CA ) Jatin Harjai  Adv ( CA ) Rahul Lakhwani  Moderator :- CA Varun Khandelwal #learning_never_lockdown @theicai @atulguptagst @JambusariaNihar @AniketTalati,Rajasthan
304015,28-04-2020,Italy (which was worse affected) is opening the lockdown on 4th May  Dubai has already lifted lockdown and soon many countries will follow. Instead of closing everything we should focus on how soon things can be normal and co-operate,Rajasthan
304016,28-04-2020,Lockdown ,Rajasthan
304017,28-04-2020,#IndiaFightsCorona Shops functional during lockdown ,Rajasthan
304018,28-04-2020,Boys who missing Gol Gappe in this lockdown period Also deserve smart and caring husbands in future ,Rajasthan
304019,28-04-2020,@PMOIndia @narendramodi Namaste !!   Hon'ble Prime minister Sir. during the lockdown we have seen that all the rivers became clean which was one of our prime need. So how will you maintain the cleanliness and serenity of rivers? We hope your team is also ,Rajasthan
304020,28-04-2020,Orders will be shipped post lockdown! . . . . . . . . #anime #gintaki #ecommerce #sale #lockdownsale #lockdown #animemerch #tshirt,Rajasthan
304021,28-04-2020,@ICAICMA @theicaibos @icsi_cs Plz clear your suspens.. don't wait 3rd May .. it's final lockdown 3.0 is coming .,Rajasthan
304022,28-04-2020,@Russo_Brothers @Marvel_India @MarvelStudios #Endgame #AvengersAssemble have perfect punchline for #Lockdown so pls follow... ,Rajasthan
304023,28-04-2020,"#AOJQuote of the day: ""We are not expecting a significant amount of buyback post lockdown. The larger group of people buys gold with the intent of prosperity  securing future and as a rewarding investment and they may not look at selling...."" - Sunil Nayak  CEO  Reliance Jewels ",Rajasthan
304024,28-04-2020,Lockdown has broken the communication between a business and its #customers and its #employees. This is time to build it again with some solid solution. Let http://sarv.com help you here and re-establish your business communication. #Sarv #communication #business,Rajasthan
304025,28-04-2020,Lockdown me ?,Rajasthan
304026,28-04-2020,Via @artofjewellery Gold slips as lockdown easing plans lift risk appetite... http://www.artofjewellery.com/NewsMore.aspx?Id=147056,Rajasthan
304027,28-04-2020,#BlackTwitter Here comes the Knight #COVID19 #lockdown #India,Rajasthan
304028,28-04-2020,Rajasthan Tourism Virtual Walk - 3rd May 2020 - An initiative of Rajasthan tourism to promote health and fitness throughout the world at this lockdown period. Free Registration link https://townscript.com/e/rajasthan-tourism-virtual-walk-030130 @vishvendrabtp #Rajasthan #India,Rajasthan
304029,28-04-2020,Expectations and Reality  both are there in this lockdown. #StayHomeStaySafe,Rajasthan
304030,28-04-2020,Approx. 77% of consumers would prefer Dine out over delivery  post lockdown: Dineout Survey http://admadtad.com/2020/04/28/approx-77-of-consumers-would-prefer-dine-out-over-delivery-post-lockdown-dineout-survey/,Rajasthan
304031,28-04-2020,This #WorldDayOfHealthAndSafetyAtWork let us pledge to take all possible measures to safeguard our health and maintain safety at our work place weather we are currently working or will be resuming whenever the conditions are safe post #lockdown. #ARG #ARGGroup #StayHomeStaySafe,Rajasthan
304032,28-04-2020,Jaipur Strict Action #StayHome #Corona #lockdown ,Rajasthan
304033,28-04-2020,#Telangana | Houses in Gadwal placed under lock and key by administration to enforce #lockdown in #containmentzones. #CoronavirusPandemic #CoronavirusLockdown #CoronavirusOutbreak #CoronaUpdates,Rajasthan
304034,28-04-2020,If lockdown is continues  I am getting married #lockdown #lockdowneffect #Corona,Rajasthan
304035,28-04-2020,A #virtual #travel during the #COVID19 lockdown Jaipur In One Day | An Insider's Guide To 5 Must Visit Places. Read https://wp.me/p5SGoW-ld via @arvjpr #TuesdayMotivation #Jaipur #architecture,Rajasthan
304036,28-04-2020,@amazonIN @amazon appeals India Government to ease sale of Non essential items during lockdown.,Rajasthan
304037,28-04-2020,The Feast Bakery is delivering Bakery products in #Jaipur during the #COVID19 #lockdown call 077420 02700 for home delivery Read https://wp.me/p5SGoW-5DJ @arvjpr,Rajasthan
304038,28-04-2020,#skit_à¤«à¥à¤¸_à¤®à¤¾à¤«_à¤à¤°à¥ lockdown me #No_fee_hike Please @SKITJaipur @RajGovOfficial @News18Rajasthan @PIBJaipur @SachinPilot,Rajasthan
304039,28-04-2020,Transfer of business as 'Going Concern' is exempt from GST: AAR . . #GST #tuesdayvibes #Corona #Lockdown2 #lockdown ,Rajasthan
304040,28-04-2020,Girls in lockdown days ,Rajasthan
304041,28-04-2020,Why these people are getting married in lockdown? I mean kya jaldi hai barbadi ki .,Rajasthan
304042,28-04-2020,This State of lockdown has made us to realise how important it is to value the flora and fauna gifted by Mother Earth. The Techno Wizard Subodhians of Learners -5 through their Poster Making (IT Activity) have brought us close to nature and the flora and fauna of India. ,Rajasthan
304043,28-04-2020,This State of lockdown has made us to realise how important it is to value the flora and fauna gifted by Mother Earth. The Techno Wizard Subodhians of Learners -5 through their Poster Making (IT Activity) have brought us close to nature and the flora and fauna of India. ,Rajasthan
304044,28-04-2020,This State of lockdown has made us to realise how important it is to value the flora and fauna gifted by Mother Earth. The Techno Wizard Subodhians of Learners -5 through their Poster Making (IT Activity) have brought us close to nature and the flora and fauna of India. ,Rajasthan
304045,28-04-2020,This State of lockdown has made us to realise how important it is to value the flora and fauna gifted by Mother Earth. The Techno Wizard Subodhians of Learners -5 through their Poster Making (IT Activity) have brought us close to nature and the flora and fauna of India. ,Rajasthan
304046,28-04-2020,This State of lockdown has made us to realise how important it is to value the flora and fauna gifted by Mother Earth. The Techno Wizard Subodhians of Learners -5 through their Poster Making (IT Activity) have brought us close to nature and the flora and fauna of India. ,Rajasthan
304047,28-04-2020,This State of lockdown has made us to realise how important it is to value the flora and fauna gifted by Mother Earth. The Techno Wizard Subodhians of Learners -5 through their Poster Making (IT Activity) have brought us close to nature and the flora and fauna of India. ,Rajasthan
304048,28-04-2020,This State of lockdown has made us to realise how important it is to value the flora and fauna gifted by Mother Earth. The Techno Wizard Subodhians of Learners -5 through their Poster Making (IT Activity) have brought us close to nature and the flora and fauna of India. ,Rajasthan
304049,28-04-2020,This State of lockdown has made us to realise how important it is to value the flora and fauna gifted by Mother Earth. The Techno Wizard Subodhians of Learners -5 through their Poster Making (IT Activity) have brought us close to nature and the flora and fauna of India. ,Rajasthan
304050,28-04-2020,This State of lockdown has made us to realise how important it is to value the flora and fauna gifted by Mother Earth. The Techno Wizard Subodhians of Learners -5 through their Poster Making (IT Activity) have brought us close to nature and the flora and fauna of India. ,Rajasthan
304051,28-04-2020,This State of lockdown has made us to realise how important it is to value the flora and fauna gifted by Mother Earth. The Techno Wizard Subodhians of Learners -5 through their Poster Making (IT Activity) have brought us close to nature and the flora and fauna of India. ,Rajasthan
304052,28-04-2020,Phasewise relaxation for rest but lockdown extension for hotspot districts,Rajasthan
304053,28-04-2020,I think we will have a glimmer of hope when if the 25th April number of 1835 cases doesn't get overtaken till the lockdown ends. ,Rajasthan
304054,28-04-2020,Her name is Nasbina Khatun. A SFI member and 1st year student of a College in West Bengal. During this lock down she is delivering foods to poor. I salute her efforts and pls you should also salute her. By Aariz Mohammed ,Rajasthan
304055,28-04-2020,#NewsAlert | #SupremeCourt asks Centre to consider feasibility of 'temporarily' adopting 'one nation  one ration card' scheme during ongoing #coronavirus #lockdown period. #COVID19 #CoronavirusPandemic #CoronaVirusUpdate #COVID2019india,Rajasthan
304056,28-04-2020,Jaipur Darshan under lockdown https://www.instagram.com/p/B_hJ2eoBPV4/?igshid=bxbknrnntbtt,Rajasthan
304057,28-04-2020,"Why you are silent ""Arnab urf Sanatani"" on the murder of 2 Sadhu in UP during Lock-down??? #à¤¹à¤¿à¤¨à¥à¤¦à¥_à¤µà¤¿à¤°à¥à¤§à¥_à¤­à¤¾à¤à¤ªà¤¾ #à¤¹à¤¿à¤¨à¥à¤¦à¥_à¤µà¤¿à¤°à¥à¤§à¥_à¤­à¤¾à¤à¤ªà¤¾ #à¤¹à¤¿à¤¨à¥à¤¦à¥_à¤µà¤¿à¤°à¥à¤§à¥_à¤­à¤¾à¤à¤ªà¤¾ #à¤¹à¤¿à¤¨à¥à¤¦à¥_à¤µà¤¿à¤°à¥à¤§à¥_à¤­à¤¾à¤à¤ªà¤¾",Rajasthan
304058,28-04-2020,Once lockdown is over i canât wait to head back home to india and see my brothers. Whatâs the first thing you will do? let me know below @Jaipur  Rajasthan https://www.instagram.com/p/B_hJ3vLAqsQ/?igshid=1p7ehjyo8a04,Rajasthan
304059,28-04-2020,JECRC MUN brings you âZero Hour Summitâ  an online platform that enables students from around the world to participate during this time of lockdown. The goal is to bring together people with a desire to collaborate and discuss our worldâs most pressing issue. ,Rajasthan
304060,28-04-2020,Black & Red. Deadly combo*. Btw...Yeh BG mein 2 locks  lockdown ki theme ko match Karne ke liye Hain kya? 2nd world war mein Germans suicide mission pe jaatey thhey toe uniforms ki red &amp; black colour theme Hoti thi. But Desiyon ne gold daalkar issey lively banaa Diya.,Rajasthan
304061,28-04-2020,Happy birthday dhaval ji. Stay blessed keep doing good work. Enjoy the birthday in #lockdown ,Rajasthan
304062,28-04-2020,Add that perfect hint of flavour with Sabji Masala  a perfect blend of Indian spices. During Lockdown  Stock up some as we are accepting bulk orders  and providing safe and secure doorstep delivery . . Enquire Now @â¦ https://www.instagram.com/p/B_hHlfagR56/?igshid=u4uc8yvusenq,Rajasthan
304063,28-04-2020,Still they are askinh more amount during lockdown,Rajasthan
304064,28-04-2020,@RailMinIndia PNR 8804920466  PNR 2209660263 refund not reflecting not reflecting Complain close what is this is you You all are crupted people .you doing this type behavior with your customers Just refund my ammount Very wrost service all over world . du,Rajasthan
304065,28-04-2020,Free LPG cylinder received during #lockdown under @PMUjjwalaYojana has proved helpful for housewives  says Sandeep Kaur of #Hanumangarh #Rajasthan #pmgaribkalyanyojana @COVIDNewsByMIB @PIB_India @dpradhanbjp @PetroleumMin @IndianOilcl @PIBMumbai @ROBRajasthan @airnews_jaipur,Rajasthan
304066,28-04-2020,Stay home stay safe @pmnarendramodi #gharbethoindia #lockdown #coronavirus @1stIndiaNews @PMOIndia @zeerajasthan_ @ABPNews @akshaykumar â at Jaipur City,Rajasthan
304067,28-04-2020,And our @HMOIndia @AmitShah is in air conditioned office enjoying the lockdown He will not take any action or issue any advisory to all police for such action. Because he is still learning how to handle home ministry #cyberabadpolice,Rajasthan
304068,28-04-2020,Please understand @Ashokgehalot #coronavirus #lockdown #gharbaithoIndia @ABPNews @akshaykumar @ashokgehlot51 â at Jaipur City,Rajasthan
304069,28-04-2020,Locals in Surat hurl stones at police enforcing lockdown; cop injured Five persons were detained for the attack on the policemen  Suratâs Deputy Commissioner of Police R.P. Barot said. https://ift.tt/3bKngfa #news #indianairforce #indianarmy #indâ¦,Rajasthan
304070,28-04-2020,1 658 held in Manipur for violating curfew  lockdown over two days Fine amounting to â¹1.99 lakh collected. https://ift.tt/2y3buxG #news #indianairforce #indianarmy #indiannavy #morningnews #indianews #newsupdate,Rajasthan
304071,28-04-2020,Coronavirus lockdown | HAL allowed to resume work from Tuesday with fewer staff HAL halted work around a month back under a nationwide lockdown imposed to check the COVID-19 pandemic https://ift.tt/2Ya3y8x #news #indianairforce #indianarmy #indianâ¦,Rajasthan
304072,28-04-2020,Coronavirus lockdown | Jharkhand CM demands uniform guidelines on migrantsâ return Soren expresses anguish for not being allowed to speak in PM-CMsâ video-conference https://ift.tt/2zBwVXe #news #indianairforce #indianarmy #indiannavy #morningnewsâ¦,Rajasthan
304073,28-04-2020,SC seeks Ministryâs reply on plea for refund for air tickets cancelled NGO challenges Ministryâs memo which covers only refund of tickets booked during the lockdown period https://ift.tt/3bKB8WP #news #indianairforce #indianarmy #indiannavy #mornâ¦,Rajasthan
304074,28-04-2020,Coronavirus lockdown | 4.86 lakh people register with Odisha govt. to return home The State government has already announced to bring its migrant workers back from Maharashtra and Gujarat by buses https://ift.tt/2yPRBds #news #indianairforce #indiâ¦,Rajasthan
304075,28-04-2020,ECoR dispatches 191 train-load of rice during lock down Rice amounting to 5 79 113 tonnes loaded from different stations https://ift.tt/2ScEhH4 #news #indianairforce #indianarmy #indiannavy #morningnews #indianews #newsupdate,Rajasthan
304076,28-04-2020,Goa in favour of extending lockdown beyond May 3 The Goa government on Monday said despite the State being COVID-19 free  it had recommended an extension of lockdown beyond May 3  while allowing econ https://ift.tt/3eVNQUq #news #indianairforce #iâ¦,Rajasthan
304077,28-04-2020,Hey all I am excited coz only 6 more days left there for lockdown to be extended. @ashokgehlot51 @RaghusharmaINC,Rajasthan
304078,28-04-2020,If you want to drink something after lockdown what and why beer?,Rajasthan
304079,28-04-2020,Madam  plz stop banks from debiting ecs return charges in challenging period of lockdown,Rajasthan
304080,28-04-2020,The Madras High Court held that it wasn't entrusted with the power to issue any directions to the Government for bringing fuel under the GST net. It was only the prerogative of Central Government to act on the recommendations of GST Council. #TuesdayMotivation #lockdown #Corona,Rajasthan
304081,28-04-2020,#NewsAlert | Shops in #Delhi selling electronic products have been allowed to open following govt's revised lockdown guidelines. #Coronavirus #DelhiFightsCorona #CoronaVirusUpdate,Rajasthan
304082,28-04-2020,@iFFALCONIndia Missing the cinematic TV watching experience  in my living room as the TV is dead from more than a month. Kindly arrange for repair as soon as lockdown is released. Job ID: IN04202000121201,Rajasthan
304083,28-04-2020,Lockdown is running....... don't be bored. Start Blogging from Home with your laptop and phone and show your talent to everyone. #stayhomestaywork #startbloggingfromhome #snkcreation | Visit : https://www.snkcreation.com/,Rajasthan
304084,28-04-2020,Stay Home Stay Safe and Learn Online  Register Now - http://rzp.io/l/h7FNVCw Or Call Now to Enroll - 9116117170 #learnfromhome #workfromhome #hacking #onlinecourse #cybersecurity #lockdown #stayhome #staysafe #covid19 #corona #coronavirus #skills #internships #cyberops,Rajasthan
304085,28-04-2020,#NewsAlert | Body of Vivian  a person from #Mizoram who passed away in Chennai brought to Kolasib  Mizoram by his friend. People at Kolasib pay tribute to departed soul &amp; gratitude to Raphel who traveled more than 3000 KMs bringing his friend back home. #lockdown #CoronaLockdown,Rajasthan
304086,28-04-2020,Stay Home Stay Safe and Learn Online  Register Now - https://rzp.io/l/h7FNVCw Or Call Now to Enroll - 9116117170 #learnfromhome #workfromhome #hacking #onlinecourse #cybersecurity #lockdown #stayhome #staysafe #covid19 #corona #coronavirus #skills #internships #cyberops,Rajasthan
304087,28-04-2020,Lockdown is running....... don't be bored. Start Blogging from Home with your laptop and phone and show your talent to everyone. #stayhomestaywork If you need any information and services related to blogging andâ¦ https://www.instagram.com/p/B_hB2rmHnFI/?igshid=19mzw53ztbiru,Rajasthan
304088,28-04-2020,@IDFCFIRSTBank what was the reason of the EMI deduction? My father is a auto driver from where he will get money to pay this EMI in this lockdown? @narendramodi @rajnathsingh Looking for your help here. We are struggling here .,Rajasthan
304089,28-04-2020,You are awarded every resource you need to #learn  make sure to utilize these extra days of extension in your favour. Do some extensive #research on your favourite subject &amp; come up with your own thesis. Let this extension be your #opportunity! #COVID19 #StayHome #Lockdown #PIET,Rajasthan
304090,28-04-2020,Mr. Jagjit singh sodhi @ELISH_SODHI nd his wife trapped in Ahmedabad due to d lockdown. Help them to reach Suratgarh (Dist. Sri Ganganagar  Rajasthan). He is trying to cooperate for the last three days. The form itself is nt being submitted on the website. @ashokgehlot51 @RajCMO,Rajasthan
304091,28-04-2020,@SrBachchan ji âThe show must go onâ phrase is applicable in lockdown   Just asking ,Rajasthan
304092,28-04-2020,Want an Delicious and Crispy Egg curry in These Lockdown Time . So Start These egg curry at your home only with only 3 ingredients . https://youtu.be/GCd1ObNg5K0 #COVID19 #aliens #eggcurry #egg,Rajasthan
304093,28-04-2020,Jawahar Kala Kendra invites online applications for residents of Rajasthan to submit artwork or print (on any medium) created during the COVID-19 lockdown period. . . #JKK #JawaharKalaKendra #print #artwork #onlinecompetition #artist #painting #exhibition,Rajasthan
304094,28-04-2020,Gratitude towards #sanitationworkers during COVID 19 Lockdown Chocolates and biscuits courtesy annakshetra mondelez_international Sweet moment during tough time @Jaipur  Rajasthan https://www.instagram.com/p/B_g-_Uwjr1Z/?igshid=35cc1nxr1ve1,Rajasthan
304095,28-04-2020,in lockdown they lock their brain too #SidHearts,Rajasthan
304096,28-04-2020,Yes....this is vital info... Frankly  we need more than an occasional retweet especially during lockdown,Rajasthan
304097,28-04-2020,Delighted Children with Biscuits Treat courtesy annakshetra http://britannia.industries during COVID 19 Lockdown Can see smile during this critical time @Jaipur  Rajasthan https://www.instagram.com/p/B_g-p__j2Np/?igshid=194lgah89g5ig,Rajasthan
304098,28-04-2020,@ashokgehlot51 @GovindDotasra @SachinPilot While everyone else is undergoing economic losses  private schools are not willing 2 give up their profit  we are requesting not 2 raise FEE this year &amp; don't charge for lock down period what is so difficult ,Rajasthan
304099,28-04-2020,Abe we r not following each other ..i commnted on sana post ke learn some acting skilks after lockdown vha comnt ke th ,Rajasthan
304100,28-04-2020,Punjab family strangulates teen daughter over love affair  secretly cremates body during lockdown ,Rajasthan
304101,28-04-2020,With hard copies not being readily available in todayâs lockdown scenario  selected books from @KathaIndia have been made available on @AmazonKindle. Read more here. #ChildrensBooks #Quarantine,Rajasthan
304102,28-04-2020,Everyone is so narrowed to learn something new amidst lockdown. But it's all up to you as to how you would like to utilize these times. Spend time with your family &amp; yourself  don't push yourself unnecessarily  stay calm &amp; fit. #PoornimaUniversity #COVID19 #Lockdown2 #StayAtHome,Rajasthan
304103,28-04-2020,The religious holiday should be replaced with lockdown holiday where govt can re-build infrastructure   clean river to nab criminals .A lot to learn from lockdown .,Rajasthan
304104,28-04-2020,Do you think this lockdown should be extended?,Rajasthan
304105,28-04-2020,Check out how you can redecorate and experiment with these 5 undiscovered spaces of your home in this quarantine and make it more efficient. . https://blog.woodenstreet.com/coronavirus-lockdown-affect-5-forgotten-home-spaces-that-got-rediscovered . #woodenstreet #blog #corona #revamp #coronavÃ­rus #houserenovation #lockdown #lockdownhustle #indiafightscorona,Rajasthan
304106,28-04-2020,@nsitharaman mam  m a journalist...publish a news magazine...v hv a small setup...our team of only 5 people...in this lockdown  v r forced to close th office n suspend publication...due to paucity of fund...now banks r refusing us crisis financing...plz d,Rajasthan
304107,28-04-2020,Maharashtra: Stones Pelted On Cops Who Went To Prevent Religious Gathering Inside A Mosque in Bidkin in Aurangabad district As It Violated Lockdown Rules. 15 arrested. https://swarajyamag.com/insta/maharashtra-stones-pelted-on-cops-who-went-to-prevent-religious-gathering-inside-a-mosque-as-it-violated-lockdown-rules via @swarajyamag,Rajasthan
304108,28-04-2020,It's just because we know that we have lot of time to sleep.... But actually we have not due to everything we wanna complete in this lockdown....,Rajasthan
304109,28-04-2020,@narendramodi please start airlines so that stranded people can move.also it will help the airlines in their survival.and please lift lockdown from total coronafree states . Economy is in http://shambles.it needs to restart asap.,Rajasthan
304110,28-04-2020,@PMOIndia @DGCAIndia please start airlines for the people who are stranded at different http://place.it will also save the airlines. Also lift the lockdown completely in total coronafree states.economy is in shambles.,Rajasthan
304111,28-04-2020,The man who thought different -- Steve Jobs. #quarantinelife #lockdown #quarantinetime #bookstagram #stevejobs #themanwhothoughtdifferent #autobiography @Jaipur  Rajasthan https://www.instagram.com/p/B_g5GpbAW29tJt1LVjOnecvhXAC8SOBX5NRc0w0/?igshid=1mjz9tbh1vo9l,Rajasthan
304112,28-04-2020,I am not able to link my mobile number online services and my DOB also. Will I am able to use this servies after 3 May or that will also non functional with Lockdown I am not able to join my job. They are not providing Me offer letter without data updation on my Aadhar. @UIADI,Rajasthan
304113,28-04-2020,Once the lockdown is over  cleanliness  sanitization and environment friendly approch will be a must. Let's discuss certain ideas on Zoom call ,Rajasthan
304114,28-04-2020,What to eat in lockdown period. ,Rajasthan
304115,28-04-2020,âMy constituency also includes CM â¦@ashokgehlot51â©âs Assembly seat &amp; #lockdown imposed there handled very badly. We have 1example of #Bhilwara where things were handled well  but we cant ignore what is happening in #Jodhpur and #Jaipur â Says @gssjodhpur,Rajasthan
304116,28-04-2020,"Lockdown but no lock on killings in UP 2 #Sadhus brutally killed in #Bulandshahr #Police suspects an addict is behind it. Previously a family of 5 in Etah was found dead. A priest in Gorakhpur died after police beating. This is the ""à¤­à¤¯-à¤®à¥à¤à¥à¤¤"" #UP that CM #Adityanath boasts about?",Rajasthan
304117,28-04-2020,The Heritage Club  School of Architecture and Design  Manipal University Jaipur  is organizing Cultural Comic - Creating a Comic Strip on the theme âIndian Culture and Heritage during the Pandemic Lockdownâ. To know more about the event  please visit http://manipaljaipur.in/heritage-club/,Rajasthan
304118,28-04-2020,1991 rights issue before Harshad Mehta Fiasco   this issue just before crude oil crash covid catastrophe & after Jio-FB transaction but during lockdown.I wonder whether people have money to invest in this issue. The timing of the issue is baffling. - ,Rajasthan
304119,28-04-2020,Happy birthday to you. I could send u the gift but sorry due to lockdown it's not possible. ,Rajasthan
304120,28-04-2020,It doesn't matter what I feel. I can have my own bias. Elected representatives are in a better position to decide on lockdown based on utilitarian principles (greater good of society). We need to trust them in a difficult time. Anyways  I gave my opinion :),Rajasthan
304121,28-04-2020,Replying to @ddindialive #LockdownChallange #covidsafe #COVIDã¼19 #kidsactivities #Srichaitanyatecnoschool #StayAtHome #kids @DDNewsLive #lockdown @DDIndialive @pareek_in @KapilMa89388553 Name- Pranav Sharma Age- 9yrs School- Sri Chaitanya Tecno School Craft activity Aquarium,Rajasthan
304122,28-04-2020,@RajCMO My suggestions for removing lockdown: ,Rajasthan
