,Tweet Posted Time (UTC),Tweet Content,Tweet Location
70501,27/03/2020,@PMOIndia All Temples  churches  gurudwara &amp; mosques 100% donation amounts must be confiscated by Govt. And used for public welfare in Covid19. A few trustees are enjoying public money after all gods money must be spent on worshippers.,Dadra and Nagar Haveli
72306,27/03/2020,If Covid-19 has face ..It looks like this. #ChinaVirus #ChineseVirus19 #ChineseVirus19,Dadra and Nagar Haveli
74628,27/03/2020,You must close the border of the small village and town who are not affected by corona virus @OfficeofUT @AUThackeray @CMOMaharashtra,Dadra and Nagar Haveli
74629,27/03/2020,If Covid-19 has face ..It looks like this. #ChinaVirus #ChineseVirus19 #ChineseVirus19,Dadra and Nagar Haveli
76486,28/03/2020,Applaudable step by @RailMinIndia. Isolation coaches have been ready by the #IndianRailways to fight the #Coronavirus. Thanking Railway Minister Shri @PiyushGoyal Ji for this valuable step. â at Vapi  Gujarat,Dadra and Nagar Haveli
76487,28/03/2020,Plz deep know about covid19 than remark india lockdown â at Hotel Raj Regency,Dadra and Nagar Haveli
76488,28/03/2020,@BorisJohnson Hon. Primeminister  Take care of your health our prayers with you. If you want to minimise the damage of Covid19 than shut all the airports International and Domestic for 10 days to start with and see the declining infections.,Dadra and Nagar Haveli
78406,28/03/2020,Plz deep know about covid19 than remark india lockdown â at Hotel Raj Regency,Dadra and Nagar Haveli
81029,28/03/2020,Applaudable step by @RailMinIndia. Isolation coaches have been ready by the #IndianRailways to fight the #Coronavirus. Thanking Railway Minister Shri @PiyushGoyal Ji for this valuable step. â at Vapi  Gujarat,Dadra and Nagar Haveli
81030,28/03/2020,Plz deep know about covid19 than remark india lockdown â at Hotel Raj Regency,Dadra and Nagar Haveli
83089,29/03/2020,Here is What Modi Govt Has Done to Flatten the Curve as Coronavirus Grips the Country https://www.news18.com/news/buzz/here-is-what-modi-govt-has-done-to-flatten-the-curve-as-coronavirus-grips-the-country-2555251.html via NaMo App,Dadra and Nagar Haveli
83090,29/03/2020,Juss a little Donation For @narendramodi ji for #PMCARES to Fight Corona Virus â at Vapi  Gujarat,Dadra and Nagar Haveli
83091,29/03/2020,The whole world is recognizing the glory of eternal culture. Indian Ministry of AYUSH has said that to avoid corona virus infection  Consume a mixture made of basil  black pepper  dry ginger and Pippali. #à¤¸à¤à¤¸à¥à¤à¥à¤¤à¤¿_à¤à¥_à¤à¤°_à¤¬à¤¢à¤¼à¤¤à¥_à¤à¤¦à¤®,Dadra and Nagar Haveli
89156,30/03/2020,As per scientists  people aging more than 60 yrs are more vulnerable to Coronavirus. Therefore Sant Shri Asaram Ji Bapu must be released soon on parole. #ReleaseAsharamjiBapuOnParole,Dadra and Nagar Haveli
89157,30/03/2020,PM Modi interacts with over 200 people daily to get first-hand updates on coronavirus https://timesofindia.indiatimes.com/india/pm-modi-interacts-with-over-200-people-daily-to-get-first-hand-updates-on-coronavirus/articleshow/74873215.cms via NaMo App,Dadra and Nagar Haveli
89158,30/03/2020,#shotoniphone #VSCO #Lightroom #Royiphoneography #StayHomeStaySafe #Covid19India #coronavirus Looking | Ver. 2.0 â at Dahanu Railway Station,Dadra and Nagar Haveli
89159,30/03/2020,Sant Shri Asharamji Bapu worked for the welfare of the Society for more than 50 years. His age is above 84 years  we need his early release on a account of pandemic Corona Virus spread in India. #ReleaseAsharamjiBapuOnParole,Dadra and Nagar Haveli
89160,30/03/2020,HEY @Facebook my account is been disabled  please help me and restore my account as soon as possible. In this situation of covid19 I'm completely quarantine and couldn't even know how are my friend and family members please help and restore. Akshay561994doshi@gmail.com #COVID,Dadra and Nagar Haveli
90570,30/03/2020,HEY @Facebook my account is been disabled  please help me and restore my account as soon as possible. In this situation of covid19 I'm completely quarantine and couldn't even know how are my friend and family members please help and restore. Akshay561994doshi@gmail.com #COVID,Dadra and Nagar Haveli
90571,30/03/2020,People Delivering Essential Services During Covid-19 Lockdown Are Real Heroes  Says PM Modi https://www.newslivetv.com/top-news/people-delivering-essential-services-during-covid-19-lockdown-are-real-heroes-says-pm-modi via NaMo App,Dadra and Nagar Haveli
90572,30/03/2020,The older you get  the likelier you are not only to contract a SARS-CoV-2 infection (the virus that causes COVID-19)  but to suffer a severe or fatal case. #ReleaseAsharamjiBapuOnParole,Dadra and Nagar Haveli
90573,30/03/2020,Sant Shri Asharamji Bapu's case is subjudice in the High Court & Govt. should release #ReleaseAsharamjiBapuOnParole as he is more prone to COVID-19. ,Dadra and Nagar Haveli
90574,30/03/2020,Sant Shri Asharamji Bapu's case is subjudice in the High Court & Govt. should release #ReleaseAsharamjiBapuOnParole as he is more prone to COVID-19. ,Dadra and Nagar Haveli
90575,30/03/2020,The World Health Organization (WHO) found in China  that 78% of patients of COVID-19 were falling between the ages of 30 &amp; 69. #ReleaseAsharamjiBapuOnParole https://time.com/5794374/coronavirus-seniors/,Dadra and Nagar Haveli
90576,30/03/2020,A late February study in the Journal of the American Medical Association showed that adults in the 30-79 age groups represented a whopping 87% of all COVID-19 cases. #ReleaseAsharamjiBapuOnParole https://time.com/5794374/coronavirus-seniors/,Dadra and Nagar Haveli
90577,30/03/2020,People Delivering Essential Services During Covid-19 Lockdown Are Real Heroes  Says PM Modi https://www.newslivetv.com/top-news/people-delivering-essential-services-during-covid-19-lockdown-are-real-heroes-says-pm-modi via NaMo App,Dadra and Nagar Haveli
92860,30/03/2020,As per scientists  people aging more than 60 yrs are more vulnerable to Coronavirus. Therefore Sant Shri Asaram Ji Bapu must be released soon on parole. #ReleaseAsharamjiBapuOnParole,Dadra and Nagar Haveli
92861,30/03/2020,PM Modi interacts with over 200 people daily to get first-hand updates on coronavirus https://timesofindia.indiatimes.com/india/pm-modi-interacts-with-over-200-people-daily-to-get-first-hand-updates-on-coronavirus/articleshow/74873215.cms via NaMo App,Dadra and Nagar Haveli
92862,30/03/2020,#shotoniphone #VSCO #Lightroom #Royiphoneography #StayHomeStaySafe #Covid19India #coronavirus Looking | Ver. 2.0 â at Dahanu Railway Station,Dadra and Nagar Haveli
92863,30/03/2020,Sant Shri Asharamji Bapu worked for the welfare of the Society for more than 50 years. His age is above 84 years  we need his early release on a account of pandemic Corona Virus spread in India. #ReleaseAsharamjiBapuOnParole,Dadra and Nagar Haveli
92864,30/03/2020,HEY @Facebook my account is been disabled  please help me and restore my account as soon as possible. In this situation of covid19 I'm completely quarantine and couldn't even know how are my friend and family members please help and restore. Akshay561994doshi@gmail.com #COVID,Dadra and Nagar Haveli
92865,30/03/2020,People Delivering Essential Services During Covid-19 Lockdown Are Real Heroes  Says PM Modi https://www.newslivetv.com/top-news/people-delivering-essential-services-during-covid-19-lockdown-are-real-heroes-says-pm-modi via NaMo App,Dadra and Nagar Haveli
92866,30/03/2020,The older you get  the likelier you are not only to contract a SARS-CoV-2 infection (the virus that causes COVID-19)  but to suffer a severe or fatal case. #ReleaseAsharamjiBapuOnParole,Dadra and Nagar Haveli
92867,30/03/2020,Sant Shri Asharamji Bapu's case is subjudice in the High Court & Govt. should release #ReleaseAsharamjiBapuOnParole as he is more prone to COVID-19. ,Dadra and Nagar Haveli
92868,30/03/2020,Sant Shri Asharamji Bapu's case is subjudice in the High Court & Govt. should release #ReleaseAsharamjiBapuOnParole as he is more prone to COVID-19. ,Dadra and Nagar Haveli
92869,30/03/2020,The World Health Organization (WHO) found in China  that 78% of patients of COVID-19 were falling between the ages of 30 &amp; 69. #ReleaseAsharamjiBapuOnParole https://time.com/5794374/coronavirus-seniors/,Dadra and Nagar Haveli
92870,30/03/2020,A late February study in the Journal of the American Medical Association showed that adults in the 30-79 age groups represented a whopping 87% of all COVID-19 cases. #ReleaseAsharamjiBapuOnParole https://time.com/5794374/coronavirus-seniors/,Dadra and Nagar Haveli
92871,30/03/2020,People Delivering Essential Services During Covid-19 Lockdown Are Real Heroes  Says PM Modi https://www.newslivetv.com/top-news/people-delivering-essential-services-during-covid-19-lockdown-are-real-heroes-says-pm-modi via NaMo App,Dadra and Nagar Haveli
94608,31/03/2020,Exactly! This is the time  all humans should come under one platform to fight against Coronavirus. This is not the time to fight in the name of religion  cast and creed. This is the time to kind  help and care to everyone! Everyone is getting affected by the Coronavirus.,Dadra and Nagar Haveli
96154,31/03/2020,Amid lockdown  proper internet is our requirement! V urge fr a proper internet  wth no ntwrk issues. @Airtel_Presence @airtelindia @reliancejio,Dadra and Nagar Haveli
97838,31/03/2020,Exactly! This is the time  all humans should come under one platform to fight against Coronavirus. This is not the time to fight in the name of religion  cast and creed. This is the time to kind  help and care to everyone! Everyone is getting affected by the Coronavirus.,Dadra and Nagar Haveli
97839,31/03/2020,Amid lockdown  proper internet is our requirement! V urge fr a proper internet  wth no ntwrk issues. @Airtel_Presence @airtelindia @reliancejio,Dadra and Nagar Haveli
99590,01/04/2020,This title is dedicated to corona virus ,Dadra and Nagar Haveli
103843,01/04/2020,This title is dedicated to corona virus ,Dadra and Nagar Haveli
105374,02/04/2020,Health Secretary Matt Hancock announces a new target of 100 000 coronavirus tests a day by the end of April. âWe are in the midst of a war against an invisible enemy. It is a war in which all of humanity are on the same sideâ #COVID19Pandemic â at Hotel Raj Regency,Dadra and Nagar Haveli
105375,02/04/2020,Support Lockdown   stop contiguous corona virus spread. #SupportLockdownStaySafe,Dadra and Nagar Haveli
105376,02/04/2020,Lockdown should be given highest priority at this time because that's the only option we have to stop corona virus spread. #SupportLockdownStaySafe,Dadra and Nagar Haveli
105377,02/04/2020,Lockdown doesn't just mean stopping work or going to office. And then U R allowed to go out  if ppl go out  they can contact many other ppl n then d transmission of corona virus will increase. A single infected man can infect thousands of men. Hence #SupportLockdownStaySafe,Dadra and Nagar Haveli
105378,02/04/2020,Lockdown has curbed Coronavirus infection to a great extent. Cases in India are not increasing as rapidly as in other countries . Hence #SupportLockdownStaySafe,Dadra and Nagar Haveli
105379,02/04/2020,Lockdown should be given highest priority at this time because that's the only option we have to stop corona virus spread. #SupportLockdownStaySafe,Dadra and Nagar Haveli
105380,02/04/2020,Support Lockdown   stop contiguous corona virus spread. #SupportLockdownStaySafe,Dadra and Nagar Haveli
105381,02/04/2020,Online Training Course by WHO (World Health Organisation) https://www.who.int/emergencies/diseases/novel-coronavirus-2019/training/online-training Enjoying quarantine time with my famiy &amp; learning online at Home. What about u??? #StayHome #IndiaFightsCorona #StaySafe #Covid19India #onlinecourses @WHO @mygovindia,Dadra and Nagar Haveli
106680,02/04/2020,As there is No treatment  No Vaccine available for Covid-19  prevention/ Lockdown is the only solution to break the chain of transmission from human to human via droplets while coughing n sneezing from a patient. #SupportLockdownStaySafe,Dadra and Nagar Haveli
106681,02/04/2020,COVID-19 is more infectious than other coronaviruses such as SARS or MERS-CoV. We should follow the instructions from GOI and Supreme Court as it's for our own safety. #SupportLockdownStaySafe,Dadra and Nagar Haveli
106682,02/04/2020,@AmitShah @narendramodi Why no strict actions against markaz gang  while the entire country is supporting lockdown they were busy making their own rules &amp; hiding their travel history. Request you to take strict action. #MarkazCOVIDSpread #Lockdown,Dadra and Nagar Haveli
106683,02/04/2020,@DasShaktikanta When we are not using this amount at all during the lockdown period  why is interest being charged on this term loan? Need govt support on this. Interest &amp; EMI both need to come under the bracket of moratorium.,Dadra and Nagar Haveli
