,Tweet Posted Time (UTC),Tweet Content,Tweet Location
31220,22/03/2020,#JantaCurfew in #Simdega_jharkhand Let us all be a part of this curfew  which will add tremendous strength to the fight against COVID-19 menace. Stay indoors and stay healthy. #IndiaFightsCorona @WHO @PMOIndia @JharkhandCMO @BannaGupta76 @MoHFW_INDIA ,Jharkhand
34528,22/03/2020,Today i feel most proud of my country. We all support #JanataCurfew against #Covid_19,Jharkhand
34529,22/03/2020,5baje 5minute ......A solidarity to the nation .....And a unity to the brave doctors   administration for making the strategy's to fight against COVID-19 ,Jharkhand
34530,22/03/2020,Sirji  you just give orders  all 135 crore countrymen are standing with you  just follow us  COVID-19 will have to be defeated in all circumstances.#JantaCurfew #Covid19India,Jharkhand
34531,22/03/2020,#à¤à¥à¤°à¥à¤¨à¤¾_à¤µà¤¾à¤¯à¤°à¤¸_à¤à¥_à¤¹à¤°à¤¾à¤¨à¤¾_à¤¹à¥à¥¤ #à¤­à¤¾à¤°à¤¤_à¤à¥_à¤à¤¿à¤¤à¤¾à¤¨à¤¾_à¤¹à¥à¥¤à¥¤ Help us to Help you. #COVID_19 #coronavirus #COVID_19 We appreciate with your work sir. You go ahead   we will definitely support you. https://twitter.com/narendramodi/status/1241697755489112064,Jharkhand
34532,22/03/2020,The whole #satgawan taken part in #JantaCurfew and peopleare stayed in their homes and supported it and in the evening all have come together for making sound #Corona #Covid_19india #covid_19,Jharkhand
34533,22/03/2020,#5baje5minute Family   My 8 yo niece trying off her bell ringing skills to support you in this beatiful initiative @narendramodi ji We are all united in this war against corona #IndiaFightsCorona #IndiaFightsCorona #IndiaComeTogether #Covid_19india,Jharkhand
34534,22/03/2020,This is from #Daltonganj Jharkhand. @Kumariprerana12 @News18India @abpnewshindi @ZeeNewsHindi @aajtak @narendramodi #5baje5minute #JantaCurfew #JantaCurfewChallenge #StayHomeStaySafe #Covid_19india,Jharkhand
34535,22/03/2020,COVID-19 Open Research Dataset Challenge (CORD-19) via @kaggle #COVIDIOT #CoronavirusPandemic #Covid_19india #JanataCurfew #100DaysOfCode #100wayschallenge #DataScience #DataScientist #Analytics #Python #RStats #QuarantineActivities,Jharkhand
34536,22/03/2020,@CSCegov_ @PMOIndia @narendramodi @RBI @TheOfficialSBI @GoI_MeitY @rashtrapatibhvn @_DigitalIndia @dintya15 @rsprasad Respected Sir please Stop all Services through CSC's &amp; Bank's CSP/BC till 31st march for breaking Chain of #CoronavirusPandemic #COVI,Jharkhand
34537,22/03/2020,I think #JantaCurfew is not a strict rule to go outside  It's is festival to spent time with your family and stop #Covid_19india ,Jharkhand
34538,22/03/2020,#JantaCurfew in #Simdega_jharkhand Let us all be a part of this curfew  which will add tremendous strength to the fight against COVID-19 menace. Stay indoors and stay healthy. #IndiaFightsCorona @WHO @PMOIndia @JharkhandCMO @BannaGupta76 @MoHFW_INDIA,Jharkhand
34539,22/03/2020,People of India jointly endorse PM @NarendraModi's 'Janta Curfew' initiative to break the COVID-19 chain. #IndiaBacksJantaCurfew,Jharkhand
34540,22/03/2020,Spearding of covid-19 kanika kapoor to others ,Jharkhand
34541,22/03/2020,Break the chain  We fight together against Covid-19  Humanity will triumph. #ISupportJantaCurfew,Jharkhand
34542,22/03/2020,Jharkhand Lock down 31 march â at Jindal Steel and Power Ltd,Jharkhand
34543,22/03/2020,Respected sir thanks for complete lockdown. Requested you plz improved DISTRICT hospitals they are backbone of our medical system. Provides him ventilation system &amp;scaner with preventive equipment testing kit for their employee.than we minimize burden of higher medical centre. ,Jharkhand
34544,22/03/2020,Our #Jharkhand Rajya is safe from Coronavirus till now and hope your positive efforts will help in stop spreading virus here. Lockdown Jharkhand as soon as possible. We the people of Jharkhand are always with your positive actions. Please take strict actions.,Jharkhand
34545,22/03/2020,Lockdown for 15 day,Jharkhand
34546,22/03/2020,Lockdown #jharkhand as soon as possible  reading and retweeting tweets will not workout to stop spreading coronavirus in #Jharkhand @HemantSorenJMM @JharkhandCMO,Jharkhand
34547,22/03/2020,Cm of jharkhand busy in reading tweets and retweeting. Lockdown Ranchi and other city as soon as possible to stop spreading coronavirus in Jharkhand.,Jharkhand
34548,22/03/2020,Precaution is better than cure.. much needed in bihar #complete_lockdown,Jharkhand
34549,22/03/2020,Total Hazaribagh Lock down ,Jharkhand
34550,22/03/2020,We appreciate janta lockdown Thanks to modi sir,Jharkhand
37720,22/03/2020,@narendramodi the Janta curfew was awsm to prwvent the spread of t hi is corona virus. U r great and the guidance of u  for the country India is beyond imagination. Thnk u modi ji and thank gof for gifting such an amazing person as the PM of India. India ,Jharkhand
37721,22/03/2020,Our #Jharkhand Rajya is safe from Coronavirus till now and hope your positive efforts will help in stop spreading virus here. Lockdown Jharkhand as soon as possible. We the people of Jharkhand are always with your positive actions. Please take strict actions.,Jharkhand
37722,22/03/2020,Lockdown #jharkhand as soon as possible  reading and retweeting tweets will not workout to stop spreading coronavirus in #Jharkhand @HemantSorenJMM @JharkhandCMO,Jharkhand
37723,22/03/2020,Cm of jharkhand busy in reading tweets and retweeting. Lockdown Ranchi and other city as soon as possible to stop spreading coronavirus in Jharkhand.,Jharkhand
37724,22/03/2020,#à¤à¥à¤°à¥à¤¨à¤¾_à¤µà¤¾à¤¯à¤°à¤¸_à¤à¥_à¤¹à¤°à¤¾à¤¨à¤¾_à¤¹à¥à¥¤ #à¤­à¤¾à¤°à¤¤_à¤à¥_à¤à¤¿à¤¤à¤¾à¤¨à¤¾_à¤¹à¥à¥¤à¥¤ Help us to Help you. #COVID_19 #coronavirus #COVID_19 We appreciate with your work sir. You go ahead   we will definitely support you. https://twitter.com/narendramodi/status/1241697755489112064,Jharkhand
37725,22/03/2020,A moment where the country came together. #JanataCurfew Ultimately this moment reminds us that we are all connected &amp; we are one. #coronavirus #JanataCurfewChallenge Thanks @narendramodi Ji  With Love from #Bengaluru @Tejasvi_Surya,Jharkhand
37726,22/03/2020,@narendramodi fighting for corona virus ,Jharkhand
37727,22/03/2020,Only thing right now can stop spreading coronavirus is to stay in home  maintain social distancing  wash your hand time to time. Role of government is important but our role is also so important to stop spreading. Be safe.,Jharkhand
37728,22/03/2020,When the entire mankind is fighting #Coronavirus the so called protestors at #ShaheenBagh are fighting with eachother. Stones &amp; petrol bombs were also hurled at eachother. Probably Somebody must have got more biryani &amp; money à¤²à¤à¤¤à¤¾ à¤¹à¥ à¤§à¤à¤¦à¤¾ à¤¬à¤à¤¦ à¤¹à¥ à¤à¤¯à¤¾ à¤¹à¥ ! #IndiaFightsCoronavirus,Jharkhand
37729,22/03/2020,Its really a failure of bihar govt. Why govt of bihar is not worried about it..... Its a very critical situation If one person is die from by Coronavirus then how many person affect from it???... @NitishKumar @NitishKumar Make an query for it.,Jharkhand
37730,22/03/2020,To join the fight against coronavirus  I have taken the Janta Curfew Pledge and committed myself towards keeping the country safe. @mygovindia #JantaCurfew #JANTA_CURFEW_ON_22_MARCH,Jharkhand
37731,22/03/2020,Today i feel most proud of my country. We all support #JanataCurfew against #Covid_19,Jharkhand
37732,22/03/2020,5baje 5minute ......A solidarity to the nation .....And a unity to the brave doctors   administration for making the strategy's to fight against COVID-19 ,Jharkhand
37733,22/03/2020,Sirji  you just give orders  all 135 crore countrymen are standing with you  just follow us  COVID-19 will have to be defeated in all circumstances.#JantaCurfew #Covid19India,Jharkhand
37734,22/03/2020,#à¤à¥à¤°à¥à¤¨à¤¾_à¤µà¤¾à¤¯à¤°à¤¸_à¤à¥_à¤¹à¤°à¤¾à¤¨à¤¾_à¤¹à¥à¥¤ #à¤­à¤¾à¤°à¤¤_à¤à¥_à¤à¤¿à¤¤à¤¾à¤¨à¤¾_à¤¹à¥à¥¤à¥¤ Help us to Help you. #COVID_19 #coronavirus #COVID_19 We appreciate with your work sir. You go ahead   we will definitely support you. https://twitter.com/narendramodi/status/1241697755489112064,Jharkhand
37735,22/03/2020,The whole #satgawan taken part in #JantaCurfew and peopleare stayed in their homes and supported it and in the evening all have come together for making sound #Corona #Covid_19india #covid_19,Jharkhand
37736,22/03/2020,#5baje5minute Family   My 8 yo niece trying off her bell ringing skills to support you in this beatiful initiative @narendramodi ji We are all united in this war against corona #IndiaFightsCorona #IndiaFightsCorona #IndiaComeTogether #Covid_19india,Jharkhand
37737,22/03/2020,This is from #Daltonganj Jharkhand. @Kumariprerana12 @News18India @abpnewshindi @ZeeNewsHindi @aajtak @narendramodi #5baje5minute #JantaCurfew #JantaCurfewChallenge #StayHomeStaySafe #Covid_19india,Jharkhand
37738,22/03/2020,COVID-19 Open Research Dataset Challenge (CORD-19) via @kaggle #COVIDIOT #CoronavirusPandemic #Covid_19india #JanataCurfew #100DaysOfCode #100wayschallenge #DataScience #DataScientist #Analytics #Python #RStats #QuarantineActivities,Jharkhand
37739,22/03/2020,@CSCegov_ @PMOIndia @narendramodi @RBI @TheOfficialSBI @GoI_MeitY @rashtrapatibhvn @_DigitalIndia @dintya15 @rsprasad Respected Sir please Stop all Services through CSC's &amp; Bank's CSP/BC till 31st march for breaking Chain of #CoronavirusPandemic #COVI,Jharkhand
37740,22/03/2020,I think #JantaCurfew is not a strict rule to go outside  It's is festival to spent time with your family and stop #Covid_19india ,Jharkhand
37741,22/03/2020,#JantaCurfew in #Simdega_jharkhand Let us all be a part of this curfew  which will add tremendous strength to the fight against COVID-19 menace. Stay indoors and stay healthy. #IndiaFightsCorona @WHO @PMOIndia @JharkhandCMO @BannaGupta76 @MoHFW_INDIA,Jharkhand
37742,22/03/2020,People of India jointly endorse PM @NarendraModi's 'Janta Curfew' initiative to break the COVID-19 chain. #IndiaBacksJantaCurfew,Jharkhand
37743,22/03/2020,Spearding of covid-19 kanika kapoor to others ,Jharkhand
37744,22/03/2020,Break the chain  We fight together against Covid-19  Humanity will triumph. #ISupportJantaCurfew,Jharkhand
37745,22/03/2020,Jharkhand Lock down 31 march â at Jindal Steel and Power Ltd,Jharkhand
37746,22/03/2020,Respected sir thanks for complete lockdown. Requested you plz improved DISTRICT hospitals they are backbone of our medical system. Provides him ventilation system &amp;scaner with preventive equipment testing kit for their employee.than we minimize burden of higher medical centre. ,Jharkhand
37747,22/03/2020,Our #Jharkhand Rajya is safe from Coronavirus till now and hope your positive efforts will help in stop spreading virus here. Lockdown Jharkhand as soon as possible. We the people of Jharkhand are always with your positive actions. Please take strict actions.,Jharkhand
37748,22/03/2020,Lockdown for 15 day,Jharkhand
37749,22/03/2020,Lockdown #jharkhand as soon as possible  reading and retweeting tweets will not workout to stop spreading coronavirus in #Jharkhand @HemantSorenJMM @JharkhandCMO,Jharkhand
37750,22/03/2020,Cm of jharkhand busy in reading tweets and retweeting. Lockdown Ranchi and other city as soon as possible to stop spreading coronavirus in Jharkhand.,Jharkhand
37751,22/03/2020,Precaution is better than cure.. much needed in bihar #complete_lockdown,Jharkhand
37752,22/03/2020,Total Hazaribagh Lock down ,Jharkhand
37753,22/03/2020,We appreciate janta lockdown Thanks to modi sir,Jharkhand
40795,23/03/2020,Let's Go Cashless! And let's avoid chances of spreading of #coronavirus Because notes and ATMs may contain the #coronavirus which can be transmitted to you easily by using Cash &amp; ATMs. Thus  Always use Digital Payments In every Transaction to avoid transmission of #COVID19,Jharkhand
40796,23/03/2020,Still persons are not obeying the #lockdown this will create hectic situation to control #coronavirus Why people are becoming #COVIDIOT @WeAreJharkhand @MoHFW_INDIA @HemantSorenJMM @DCEastSinghbhum,Jharkhand
40797,23/03/2020,@PMOIndia here in jharkhand no one is concerned about corona virus please take action. ,Jharkhand
40798,23/03/2020,@JharkhandPolice please control the public to prevents from corona virus spred. ,Jharkhand
40799,23/03/2020,Please stay safe in yur house.... Follow the lockdown till at least march 31st to stop coronavirus to spread in India.. Always wash yur hands and use sanitizers... If it's then yu go out and always wear mask when yu go outside.... Avoid going to public or crowded place..,Jharkhand
40800,23/03/2020,Let's Go Cashless! And let's avoid chances of spreading of #coronavirus Because notes and ATMs may contain the #coronavirus which can be transmitted to you easily by using Cash &amp; ATMs. Thus  Always use Digital Payments In every Transaction to avoid transmission of #COVID19 ,Jharkhand
40801,23/03/2020,Prayers 4 all those who hv been infected with the deadly virus across the world. How painful it must be 4 them..To those who lost lives  may their loved ones find consolation&will to accept life. To all who r still safe  by God's Grace  pls take precautions! #IndiaFightsCorona,Jharkhand
40802,23/03/2020,@news11india showing how people in Dhanbad   Jamshedpur  Ranchi are carelessly moving the streets in large numbers in spite of lockdown. When will we stop Unnecessary travelling? The videos from Italy are heart wrenching. #IndiaFightsCorona,Jharkhand
42770,23/03/2020,Stay Home Stay Safe #Covid_19india #Covid19India #lockdownindia,Jharkhand
42771,23/03/2020,Respected sir  Lockdown connotes a different meaning for the administration and local people of Hazaribag Jharkhand. I humbly urge the Government to take stringent steps to ensure that the people must not come out of home unless of utmost importance.@HemantSorenJMM,Jharkhand
42772,23/03/2020,Sir  I urge to take strict action against people who are not following lockdown in hazaribagh. Today i feel that many people going outside without any reason  just to see what is going outside.,Jharkhand
42773,23/03/2020,@AmitShah @drharshvardhan @narendramodi Sir  i would like to suggest that instead of concentrating on TESTING we should DIAGNOSE on the basis of symptoms  if SEVERE with Breathlessness then should admit isolate and treat. For rest strict lockdown/curfew s,Jharkhand
42774,23/03/2020,Why the tea-stalls are still open during #lockdown? They're not providing any necessary commodities. Tea-stalls are open &amp; crowd are gathering there for tea. #StupidityHasNoCure Requesting @HemantSorenJMM sir @JharkhandCMO to implement #curfew,Jharkhand
42775,23/03/2020,Still persons are not obeying the #lockdown this will create hectic situation to control #coronavirus Why people are becoming #COVIDIOT @WeAreJharkhand @MoHFW_INDIA @HemantSorenJMM @DCEastSinghbhum,Jharkhand
42776,23/03/2020,We need one more Janata Curfew against Corruption. What do you say Peeps? #lockdown #ShaheedDiwas #JantaCurfewMarch22 #JanataCurfewMarch22 #JanataCurfewChallenge #JantaCurfewAgainstCorruption,Jharkhand
42777,23/03/2020,Cannot expect self http://discipline.you have to come hard &amp; force complete lockdown- either by closing all petrol pump across State  plus advertising heavy financial penalty. @NitishKumar @nitin_gadkari,Jharkhand
42778,23/03/2020,@HemantSorenJMM @DC_Ramgarh Ramgarh support lockdown ,Jharkhand
42779,23/03/2020,Please stay safe in yur house.... Follow the lockdown till at least march 31st to stop coronavirus to spread in India.. Always wash yur hands and use sanitizers... If it's then yu go out and always wear mask when yu go outside.... Avoid going to public or crowded place..,Jharkhand
42780,23/03/2020,Complete Lock down in jharkhand ,Jharkhand
42781,23/03/2020,Completely Lock down in jharkhand ,Jharkhand
42782,23/03/2020,@PMOIndia @PetroleumMin @narendramodi @HomeMint @dpradhanbjp #CoronavirusPandemic #COVID19outbreak Petrol pump should be lockdown for other than essential goods vehicle or essential vehicles.,Jharkhand
42783,23/03/2020,@news11india showing how people in Dhanbad   Jamshedpur  Ranchi are carelessly moving the streets in large numbers in spite of lockdown. When will we stop Unnecessary travelling? The videos from Italy are heart wrenching. #IndiaFightsCorona,Jharkhand
45564,23/03/2020,Let's Go Cashless! And let's avoid chances of spreading of #coronavirus Because notes and ATMs may contain the #coronavirus which can be transmitted to you easily by using Cash &amp; ATMs. Thus  Always use Digital Payments In every Transaction to avoid transmission of #COVID19,Jharkhand
45565,23/03/2020,Still persons are not obeying the #lockdown this will create hectic situation to control #coronavirus Why people are becoming #COVIDIOT @WeAreJharkhand @MoHFW_INDIA @HemantSorenJMM @DCEastSinghbhum,Jharkhand
45566,23/03/2020,@PMOIndia here in jharkhand no one is concerned about corona virus please take action. ,Jharkhand
45567,23/03/2020,@JharkhandPolice please control the public to prevents from corona virus spred. ,Jharkhand
